ID_REF	VALUE
206017_at	6.96582
206018_at	9.67562
206019_at	7.34658
206020_at	6.25582
206021_at	6.36117
206022_at	7.07378
206023_at	6.42763
206024_at	6.41673
206025_s_at	6.00733
206026_s_at	6.56606
206027_at	6.66559
206028_s_at	6.62429
206029_at	7.13562
206030_at	6.93483
206031_s_at	8.19517
206032_at	6.24129
206033_s_at	6.7428
206034_at	7.27468
206035_at	7.2622
206036_s_at	6.38673
206037_at	8.04064
206038_s_at	6.31477
206039_at	6.77659
206040_s_at	6.5686
206042_x_at	7.81223
206043_s_at	6.92771
206044_s_at	7.29985
206045_s_at	6.38072
206046_at	6.84326
206047_at	7.60874
206048_at	6.4538
206049_at	7.1903
206050_s_at	7.36001
206051_at	8.56537
206052_s_at	6.78655
206053_at	6.72259
206054_at	6.63829
206055_s_at	6.97439
206056_x_at	7.22244
206057_x_at	9.07983
206058_at	6.77903
206059_at	7.64096
206060_s_at	6.47118
206061_s_at	7.56369
206062_at	7.11017
206063_x_at	8.22762
206064_s_at	8.01678
206065_s_at	6.79652
206066_s_at	6.92501
206067_s_at	6.21752
206068_s_at	6.56981
206069_s_at	6.21822
206070_s_at	6.51891
206071_s_at	6.54074
206072_at	6.89946
206073_at	7.03388
206074_s_at	8.38995
206075_s_at	8.3311
206076_at	6.83262
206077_at	7.56243
206078_at	6.57145
206079_at	6.71055
206080_at	7.70402
206081_at	6.45673
206082_at	7.1811
206083_at	8.13017
206084_at	6.64522
206085_s_at	6.43968
206086_x_at	8.08131
206087_x_at	7.12148
206088_at	6.61293
206089_at	9.40111
206090_s_at	6.96773
206091_at	6.38402
206092_x_at	8.07181
206093_x_at	8.60003
206094_x_at	7.25502
206095_s_at	6.59442
206096_at	7.65737
206097_at	7.58211
206098_at	6.18
206099_at	7.12892
206100_at	6.55937
206101_at	6.65624
206102_at	6.37742
206103_at	6.37583
206104_at	6.7932
206105_at	7.34072
206106_at	6.31079
206107_at	7.1692
206108_s_at	6.62899
206109_at	7.39296
206110_at	6.41789
206111_at	6.6361
206112_at	6.4969
206113_s_at	6.32254
206114_at	7.28598
206115_at	8.79315
206116_s_at	6.66169
206117_at	6.54621
206118_at	7.58899
206119_at	6.92196
206120_at	8.60618
206121_at	7.08696
206122_at	7.23174
206123_at	9.5791
206124_s_at	6.83391
206125_s_at	6.15342
206126_at	6.88901
206127_at	6.66481
206128_at	7.51276
206129_s_at	6.66519
206130_s_at	7.74477
206131_at	6.66392
206132_at	8.8196
206133_at	6.74716
206134_at	6.59132
206135_at	6.74479
206136_at	7.40775
206137_at	8.89052
206138_s_at	7.19796
206139_at	7.96542
206140_at	8.06318
206141_at	6.44641
206142_at	6.32895
206143_at	6.35169
206144_at	6.61215
206145_at	6.43052
206146_s_at	7.81118
206147_x_at	8.11989
206148_at	7.66299
206149_at	6.48365
206150_at	6.46742
206151_x_at	7.18523
206152_at	8.96381
206153_at	6.50904
206154_at	7.21083
206155_at	6.92027
206156_at	6.85701
206157_at	6.2274
206158_s_at	7.8565
206159_at	6.97182
206160_at	7.13601
206161_s_at	6.6027
206162_x_at	6.75465
206163_at	6.2786
206164_at	6.9256
206165_s_at	6.86534
206166_s_at	6.77647
206167_s_at	6.33381
206168_at	6.427
206169_x_at	7.16832
206170_at	6.95466
206171_at	7.28272
206172_at	6.32519
206173_x_at	6.51961
206174_s_at	7.60141
206175_x_at	7.01645
206176_at	6.72957
206177_s_at	6.45234
206178_at	8.10545
206179_s_at	8.21813
206180_x_at	10.1885
206181_at	6.62438
206182_at	7.18183
206183_s_at	8.87073
206184_at	6.99439
206185_at	6.42859
206186_at	7.64827
206187_at	7.48085
206188_at	6.52051
206189_at	6.90449
206190_at	6.68789
206191_at	7.74674
206192_at	7.64173
206193_s_at	7.13779
206194_at	7.32231
206195_x_at	6.69422
206196_s_at	10.6818
206197_at	7.07692
206198_s_at	6.30193
206199_at	6.66234
206200_s_at	7.32243
206201_s_at	6.01666
206202_at	6.34513
206203_at	7.40557
206204_at	6.0393
206205_at	6.55767
206206_at	7.11162
206207_at	6.52143
206208_at	6.78038
206209_s_at	6.5767
206210_s_at	7.42964
206211_at	6.31056
206212_at	6.52083
206213_at	10.2548
206214_at	6.40678
206215_at	7.97537
206216_at	7.42042
206217_at	9.40554
206218_at	6.53854
206219_s_at	6.88941
206220_s_at	7.24461
206221_at	6.40347
206222_at	6.60244
206223_at	6.71592
206224_at	6.47309
206225_at	6.7236
206226_at	8.15156
206227_at	7.35446
206228_at	6.37202
206229_x_at	8.01952
206230_at	6.73772
206231_at	8.49974
206232_s_at	6.96563
206233_at	8.9024
206234_s_at	7.38357
206235_at	6.28742
206236_at	6.79712
206237_s_at	7.29758
206238_s_at	6.88139
206239_s_at	6.4189
206240_s_at	6.78372
206241_at	6.17132
206242_at	6.59239
206243_at	7.14066
206244_at	6.68237
206245_s_at	6.51186
206246_at	7.01542
206247_at	6.97228
206248_at	6.76519
206249_at	6.69463
206250_x_at	7.03173
206251_s_at	6.41801
206252_s_at	6.94173
206253_at	6.45603
206254_at	6.69542
206255_at	6.28999
206256_at	7.00917
206257_at	8.55772
206258_at	6.61114
206259_at	6.74435
206260_at	6.70512
206261_at	6.79835
206262_at	6.36501
206263_at	8.02957
206264_at	7.0205
206265_s_at	6.48468
206266_at	6.51334
206267_s_at	6.94898
206268_at	7.09854
206269_at	6.58684
206270_at	6.75993
206271_at	6.59493
206272_at	7.66165
206273_at	7.49084
206274_s_at	7.38026
206275_s_at	7.66228
206276_at	7.39658
206277_at	6.97864
206278_at	8.11366
206279_at	6.39878
206280_at	8.15439
206281_at	7.20021
206282_at	6.89127
206283_s_at	6.66093
206284_x_at	7.68286
206285_at	6.21282
206286_s_at	7.24368
206287_s_at	7.72802
206288_at	6.29555
206289_at	6.37438
206290_s_at	9.85974
206291_at	6.76572
206292_s_at	6.54417
206293_at	6.28823
206294_at	7.07603
206295_at	6.64036
206296_x_at	7.47532
206297_at	6.98072
206298_at	6.83171
206299_at	7.98002
206300_s_at	6.08787
206301_at	6.40462
206302_s_at	6.50453
206303_s_at	7.91302
206304_at	7.45896
206305_s_at	7.24496
206306_at	6.90678
206307_s_at	6.49504
206308_at	6.37207
206309_at	7.56795
206310_at	7.15641
206311_s_at	6.66563
206312_at	6.31038
206313_at	6.53626
206314_at	6.83241
206315_at	7.45944
206316_s_at	6.20943
206317_s_at	6.84982
206318_at	6.34479
206319_s_at	7.01898
206320_s_at	7.11242
206321_at	6.82899
206322_at	7.36995
206323_x_at	11.7696
206324_s_at	7.44916
206325_at	6.49335
206326_at	6.95427
206327_s_at	6.95051
206328_at	8.18027
206329_at	7.81125
206330_s_at	7.72608
206331_at	7.77735
206332_s_at	6.88793
206333_at	7.08629
206334_at	6.5166
206335_at	7.16615
206336_at	6.50546
206337_at	6.63692
206338_at	8.9726
206339_at	7.44323
206340_at	6.80178
206341_at	6.69042
206342_x_at	7.30994
206343_s_at	6.82155
206344_at	6.77035
206345_s_at	6.74149
206346_at	6.64147
206347_at	7.00019
206348_s_at	6.51971
206349_at	7.57008
206350_at	6.59129
206351_s_at	6.32188
206352_s_at	7.41875
206353_at	6.68305
206354_at	6.54039
206355_at	6.38888
206356_s_at	7.30447
206357_at	6.22538
206358_at	6.66909
206359_at	6.32108
206360_s_at	7.7685
206361_at	6.79969
206362_x_at	8.75755
206363_at	6.48893
206364_at	6.33117
206365_at	6.37563
206366_x_at	6.45776
206367_at	7.17638
206368_at	6.74141
206369_s_at	6.62805
206370_at	6.33375
206371_at	7.15885
206372_at	6.43398
206373_at	8.03398
206374_at	9.05259
206375_s_at	6.47962
206376_at	7.89964
206377_at	6.67552
206378_at	6.6597
206379_at	7.35842
206380_s_at	7.06445
206381_at	8.24381
206382_s_at	6.44782
206383_s_at	6.55928
206384_at	8.37283
206385_s_at	10.5888
206386_at	6.54794
206387_at	8.03036
206388_at	6.96121
206389_s_at	6.49304
206390_x_at	7.08404
206391_at	6.52972
206392_s_at	6.41737
206393_at	6.62216
206394_at	6.51008
206395_at	6.79921
206396_at	6.79131
206397_x_at	6.81155
206398_s_at	6.72799
206399_x_at	7.71719
206400_at	6.35474
206401_s_at	8.61548
206402_s_at	7.36995
206403_at	7.57039
206404_at	6.60568
206405_x_at	8.04568
206406_at	8.17184
206407_s_at	6.6343
206408_at	8.52134
206409_at	6.4588
206410_at	6.86597
206411_s_at	6.71877
206412_at	6.59039
206413_s_at	6.84875
206414_s_at	7.5009
206415_at	6.08883
206416_at	7.4719
206417_at	6.99203
206418_at	6.06116
206419_at	7.88711
206420_at	6.21524
206421_s_at	6.50546
206422_at	6.59228
206423_at	6.78202
206424_at	7.02231
206425_s_at	7.28169
206426_at	6.31321
206427_s_at	6.45774
206428_s_at	6.71211
206429_at	7.18139
206430_at	7.84611
206431_x_at	8.8314
206432_at	6.44265
206433_s_at	6.22263
206434_at	6.04886
206435_at	7.357
206436_at	7.70747
206437_at	7.05497
206438_x_at	10.7365
206439_at	6.30466
206440_at	6.79728
206441_s_at	7.41671
206442_at	6.36719
206443_at	6.26854
206444_at	7.70887
206445_s_at	7.08462
206446_s_at	6.19327
206447_at	6.50855
206448_at	10.9837
206449_s_at	6.48967
206450_at	6.75193
206451_at	6.52964
206452_x_at	8.23262
206453_s_at	10.2111
206454_s_at	7.31354
206455_s_at	8.21325
206456_at	6.2037
206457_s_at	6.591
206458_s_at	6.67116
206459_s_at	6.49792
206460_at	6.525
206461_x_at	9.67607
206462_s_at	6.72874
206463_s_at	7.15376
206464_at	6.66856
206465_at	7.47524
206466_at	7.11652
206467_x_at	6.42839
206468_s_at	7.41302
206469_x_at	7.50324
206470_at	6.31174
206471_s_at	7.44085
206472_s_at	6.36918
206473_at	6.88197
206474_at	6.39013
206475_x_at	6.73192
206476_s_at	6.1247
206477_s_at	7.70637
206478_at	7.04041
206479_at	6.09386
206480_at	6.78875
206481_s_at	10.7901
206482_at	6.17641
206483_at	6.85911
206484_s_at	7.73576
206485_at	8.78796
206486_at	6.63353
206487_at	6.65643
206488_s_at	6.54067
206489_s_at	6.52489
206490_at	6.37467
206491_s_at	7.12353
206492_at	7.11479
206493_at	7.25662
206494_s_at	6.25796
206495_s_at	7.421
206496_at	6.54523
206497_at	6.27888
206498_at	7.49856
206499_s_at	7.27304
206500_s_at	5.91886
206501_x_at	8.06085
206502_s_at	7.00658
206503_x_at	6.90563
206504_at	6.24351
206505_at	6.31349
206506_s_at	6.92325
206507_at	7.07934
206508_at	7.95428
206509_at	6.95856
206510_at	6.84336
206511_s_at	6.49736
206512_at	6.52033
206513_at	7.15102
206514_s_at	6.90319
206515_at	6.45397
206516_at	6.72649
206517_at	6.6528
206518_s_at	6.53252
206519_x_at	6.28134
206520_x_at	7.60227
206521_s_at	6.72379
206522_at	6.12583
206523_at	7.14217
206524_at	6.61334
206525_at	6.2767
206526_at	6.48608
206527_at	7.69963
206528_at	6.30389
206529_x_at	6.25574
206530_at	6.79282
206531_at	8.79429
206532_at	6.74407
206533_at	7.94597
206534_at	8.79886
206535_at	6.12225
206536_s_at	6.28978
206537_at	6.39867
206538_at	7.68348
206539_s_at	10.7979
206540_at	8.38714
206541_at	6.41133
206542_s_at	8.3334
206543_at	6.373
206544_x_at	6.97631
206545_at	6.28596
206546_at	6.32072
206547_s_at	6.96339
206548_at	6.38167
206549_at	6.59636
206550_s_at	6.86747
206551_x_at	8.03377
206552_s_at	7.89596
206553_at	7.53875
206554_x_at	6.49026
206555_s_at	8.22059
206556_at	6.97669
206557_at	6.58607
206558_at	7.83101
206559_x_at	11.9953
206560_s_at	7.50419
206561_s_at	6.43712
206562_s_at	7.71808
206563_s_at	6.58706
206564_at	7.25061
206565_x_at	6.20716
206566_at	6.66173
206567_s_at	7.30233
206568_at	6.79874
206569_at	6.41707
206570_s_at	6.69777
206571_s_at	7.98272
206572_x_at	6.78307
206573_at	6.95338
206574_s_at	6.76741
206575_at	7.23486
206576_s_at	7.34301
206577_at	6.1719
206578_at	7.58329
206579_at	6.28195
206580_s_at	8.21449
206581_at	6.41108
206582_s_at	7.07614
206583_at	6.46136
206584_at	6.37594
206585_at	6.78802
206586_at	7.26703
206587_at	6.62343
206588_at	6.42206
206589_at	6.84715
206590_x_at	6.96171
206591_at	6.46481
206592_s_at	7.96637
206593_s_at	7.61331
206594_at	7.36292
206595_at	6.48482
206596_s_at	7.17988
206597_at	6.66764
206598_at	6.57037
206599_at	6.82226
206600_s_at	6.47845
206601_s_at	6.94418
206602_s_at	6.60562
206603_at	6.70695
206604_at	7.4275
206605_at	7.02307
206606_at	6.48675
206607_at	6.8278
206608_s_at	7.15641
206609_at	6.60383
206610_s_at	7.03278
206611_at	8.5691
206612_at	7.61204
206613_s_at	6.10578
206614_at	7.50308
206615_s_at	6.35344
206616_s_at	6.23266
206617_s_at	8.24912
206618_at	6.6745
206619_at	6.5284
206620_at	6.27203
206621_s_at	8.66658
206622_at	8.2959
206623_at	6.9102
206624_at	6.15507
206625_at	7.69487
206626_x_at	6.77768
206627_s_at	6.31299
206628_at	6.31842
206629_at	6.36149
206630_at	7.90277
206631_at	6.41597
206632_s_at	6.32573
206633_at	6.94903
206634_at	7.09527
206635_at	7.95917
206636_at	6.53029
206637_at	5.99755
206638_at	6.51034
206639_x_at	6.46764
206640_x_at	6.5348
206641_at	6.61597
206642_at	6.37008
206643_at	7.03558
206644_at	6.58921
206645_s_at	6.57419
206646_at	7.86083
206647_at	6.82334
206648_at	6.08013
206649_s_at	9.50655
206650_at	9.1543
206651_s_at	6.61375
206652_at	6.0683
206653_at	6.50302
206654_s_at	6.35817
206655_s_at	6.83405
206656_s_at	9.24581
206657_s_at	9.29458
206658_at	6.77308
206659_at	7.44324
206660_at	6.06049
206661_at	6.36398
206662_at	7.27351
206663_at	6.80359
206664_at	6.43527
206665_s_at	6.55468
206666_at	7.64755
206667_s_at	6.41201
206668_s_at	6.50303
206669_at	6.29435
206670_s_at	6.19498
206671_at	6.56245
206672_at	7.38137
206673_at	6.61142
206674_at	6.64145
206675_s_at	6.19968
206676_at	6.64645
206677_at	6.85052
206678_at	8.21402
206679_at	9.0921
206680_at	6.29769
206681_x_at	6.85355
206682_at	7.64212
206683_at	6.12684
206684_s_at	6.98688
206685_at	6.08634
206686_at	6.83021
206687_s_at	7.04486
206688_s_at	8.83111
206689_x_at	7.92279
206690_at	7.58891
206691_s_at	6.58097
206692_at	6.75414
206693_at	6.22661
206694_at	7.21612
206695_x_at	6.56282
206696_at	7.80226
206697_s_at	6.7227
206698_at	8.37858
206699_x_at	6.43724
206700_s_at	7.57041
206701_x_at	6.80344
206702_at	6.56525
206703_at	7.14699
206704_at	6.88418
206705_at	6.70771
206706_at	6.54789
206707_x_at	7.88659
206708_at	6.66153
206709_x_at	6.56695
206710_s_at	7.4913
206711_at	6.07464
206712_at	7.13454
206713_at	6.77632
206714_at	7.93744
206715_at	6.23934
206716_at	6.66026
206717_at	6.52665
206718_at	7.21061
206719_at	7.79219
206720_at	6.34105
206721_at	6.13953
206722_s_at	6.35747
206723_s_at	6.82577
206724_at	6.04303
206725_x_at	8.6906
206726_at	6.51697
206727_at	6.17805
206728_at	8.82603
206729_at	6.51971
206730_at	8.66486
206731_at	6.69552
206732_at	8.4521
206733_at	6.85406
206734_at	7.39273
206735_at	6.75762
206736_x_at	7.11397
206737_at	6.92678
206738_at	7.15262
206739_at	6.976
206740_x_at	6.50773
206741_at	6.97732
206742_at	7.31893
206743_s_at	6.68384
206744_s_at	6.36681
206745_at	8.09518
206746_at	6.72778
206747_at	7.99241
206748_s_at	6.98488
206749_at	7.47065
206750_at	6.93473
206751_s_at	6.32349
206752_s_at	6.60498
206753_at	7.88273
206754_s_at	6.77135
206755_at	6.57914
206756_at	6.45001
206757_at	6.3549
206758_at	6.81087
206759_at	6.64209
206760_s_at	7.03563
206761_at	6.67366
206762_at	7.27358
206763_at	6.57642
206764_x_at	8.98893
206765_at	11.0783
206766_at	7.89719
206767_at	7.56338
206768_at	9.30017
206769_at	7.50209
206770_s_at	6.13188
206771_at	7.09843
206772_at	7.37938
206773_at	8.15585
206774_at	6.75197
206775_at	6.9691
206776_x_at	7.52056
206777_s_at	7.28772
206778_at	7.14007
206779_s_at	6.68128
206780_at	8.73675
206781_at	8.31019
206782_s_at	6.67513
206783_at	6.86532
206784_at	6.52205
206785_s_at	6.33732
206786_at	6.44146
206787_at	6.44174
206788_s_at	6.58071
206789_s_at	7.47014
206790_s_at	9.83344
206791_s_at	7.63109
206792_x_at	10.6345
206793_at	6.73995
206794_at	6.27762
206795_at	6.35506
206796_at	6.50446
206797_at	6.89534
206798_x_at	7.95087
206799_at	6.94748
206800_at	7.50274
206801_at	6.66681
206802_at	7.35442
206803_at	7.26032
206804_at	7.72655
206805_at	6.93387
206806_at	7.26389
206807_s_at	9.21484
206808_at	6.33893
206809_s_at	7.57833
206810_at	6.84642
206811_at	7.11534
206812_at	8.13689
206813_at	8.94277
206814_at	7.51934
206815_at	6.63898
206816_s_at	6.2646
206817_x_at	8.72375
206818_s_at	7.41774
206819_at	6.89933
206820_at	6.72422
206821_x_at	7.08027
206822_s_at	6.91521
206823_at	7.72201
206824_at	7.25193
206825_at	6.48115
206826_at	7.66009
206827_s_at	7.7795
206828_at	6.44391
206829_x_at	7.34554
206830_at	5.99818
206831_s_at	6.39098
206832_s_at	6.41773
206833_s_at	6.99811
206834_at	6.8891
206835_at	6.80742
206836_at	6.57903
206837_at	6.87894
206838_at	7.12719
206839_at	6.83619
206840_at	6.57832
206841_at	6.26269
206842_at	7.95755
206843_at	6.42876
206844_at	6.85613
206845_s_at	7.32376
206846_s_at	7.86943
206847_s_at	6.83355
206848_at	7.14883
206849_at	6.68911
206850_at	7.54618
206851_at	7.72225
206852_at	6.06127
206853_s_at	6.70322
206854_s_at	6.42559
206855_s_at	7.26581
206856_at	6.93464
206857_s_at	8.16135
206858_s_at	6.65015
206859_s_at	6.36735
206860_s_at	6.44571
206861_s_at	8.29016
206862_at	6.56823
206863_x_at	6.44414
206864_s_at	6.19619
206865_at	7.70489
206866_at	7.56463
206867_at	6.96714
206868_at	8.05536
206869_at	7.15637
206870_at	6.22529
206871_at	6.74391
206872_at	6.93564
206873_at	7.89887
206874_s_at	7.96562
206875_s_at	6.54308
206876_at	6.59743
206877_at	7.03324
206878_at	6.75693
206879_s_at	6.51228
206880_at	7.31037
206881_s_at	6.74261
206882_at	7.19048
206883_x_at	6.81111
206884_s_at	6.78747
206885_x_at	6.46305
206886_x_at	6.43153
206887_at	6.82978
206888_s_at	6.54732
206889_at	7.99244
206890_at	6.15185
206891_at	6.87113
206892_at	7.51318
206893_at	6.44649
206894_at	7.17694
206895_at	6.60957
206896_s_at	7.10583
206897_at	6.6484
206898_at	6.39196
206899_at	7.2323
206900_x_at	7.5886
206901_at	7.30773
206902_s_at	6.48068
206903_at	6.50247
206904_at	6.696
206905_s_at	6.78999
206906_at	6.54788
206907_at	6.85386
206908_s_at	7.25925
206909_at	6.01438
206910_x_at	6.19787
206911_at	7.61499
206912_at	6.63521
206913_at	6.93837
206914_at	6.28475
206915_at	6.76624
206916_x_at	6.49834
206917_at	6.44235
206918_s_at	6.65223
206919_at	7.01771
206920_s_at	7.00526
206921_at	6.8854
206922_at	8.38856
206923_at	7.24824
206924_at	6.29126
206925_at	6.35065
206926_s_at	8.0983
206927_s_at	7.08708
206928_at	6.65048
206929_s_at	7.98944
206930_at	7.1357
206931_at	6.35556
206932_at	6.4826
206933_s_at	7.93482
206934_at	7.33203
206935_at	7.73208
206936_x_at	8.50672
206937_at	6.68891
206938_at	7.03367
206939_at	7.21996
206940_s_at	6.39604
206941_x_at	6.19948
206942_s_at	6.54174
206943_at	6.16354
206944_at	7.88427
206945_at	6.82316
206946_at	6.5554
206947_at	6.50495
206948_at	6.70753
206949_s_at	9.23696
206950_at	5.8553
206951_at	6.61902
206952_at	6.11648
206953_s_at	6.25055
206954_at	7.47169
206955_at	7.41419
206956_at	6.47677
206957_at	6.49004
206958_s_at	6.87733
206959_s_at	6.85104
206960_at	6.11459
206961_s_at	6.37688
206962_x_at	7.04299
206963_s_at	6.9098
206964_at	6.23333
206965_at	6.26321
206966_s_at	6.67755
206967_at	8.40304
206968_s_at	6.55392
206969_at	6.88642
206970_at	8.22506
206971_at	7.24741
206972_s_at	6.38187
206973_at	6.91671
206974_at	6.47705
206975_at	7.01098
206976_s_at	10.4676
206977_at	6.2499
206978_at	6.43503
206979_at	7.69729
206980_s_at	6.38224
206981_at	7.31181
206982_at	6.43516
206983_at	6.25661
206984_s_at	7.77755
206985_at	6.75193
206986_at	7.35479
206987_x_at	6.70964
206988_at	8.68628
206989_s_at	6.64486
206990_at	7.34839
206991_s_at	7.96587
206992_s_at	7.33523
206993_at	6.44451
206994_at	6.79849
206995_x_at	6.68007
206996_x_at	8.46787
206997_s_at	6.90203
206998_x_at	7.44068
206999_at	6.15088
207000_s_at	6.65716
207001_x_at	6.67403
207002_s_at	6.23177
207003_at	7.66149
207004_at	7.01057
207005_s_at	7.1534
207006_s_at	6.13402
207007_at	6.3625
207008_at	6.47822
207009_at	6.41671
207010_at	10.9593
207011_s_at	6.8612
207012_at	7.12038
207013_s_at	7.0303
207014_at	7.38309
207015_s_at	8.59502
207016_s_at	7.00457
207017_at	6.43986
207018_s_at	6.52326
207019_s_at	6.25421
207020_at	7.36972
207021_at	6.86738
207022_s_at	6.57461
207023_x_at	7.54893
207024_at	7.38741
207025_at	8.55914
207026_s_at	7.26141
207027_at	6.81538
207028_at	6.63459
207029_at	6.13834
207030_s_at	7.12597
207031_at	6.71068
207032_s_at	7.19032
207033_at	6.43134
207034_s_at	6.39326
207035_at	7.81604
207036_x_at	6.54249
207037_at	6.57846
207038_at	7.08465
207039_at	6.42903
207040_s_at	8.05982
207041_at	7.31674
207042_at	6.48723
207043_s_at	6.59363
207044_at	6.45422
207045_at	6.98356
207046_at	6.25646
207047_s_at	7.72106
207048_at	6.62069
207049_at	6.68345
207050_at	6.95887
207051_at	7.89721
207052_at	6.49701
207053_at	6.27939
207054_at	6.23963
207055_at	6.63282
207056_s_at	6.76779
207057_at	8.3154
207058_s_at	7.03189
207059_at	7.11334
207060_at	6.9784
207061_at	6.83047
207062_at	6.15609
207063_at	6.62319
207064_s_at	6.50547
207065_at	7.45158
207066_at	6.94955
207067_s_at	7.33478
207068_at	6.71726
207069_s_at	7.03323
207070_at	6.99134
207071_s_at	7.82588
207072_at	6.62508
207073_at	7.87736
207074_s_at	7.35955
207075_at	7.66992
207076_s_at	6.89867
207077_at	6.9371
207078_at	6.20589
207079_s_at	6.43924
207080_s_at	6.35516
207081_s_at	7.42791
207082_at	7.82786
207083_s_at	6.63534
207084_at	6.85743
207085_x_at	6.71903
207086_x_at	6.84542
207087_x_at	7.31266
207088_s_at	6.93836
207089_at	6.48546
207090_x_at	6.8895
207091_at	6.59664
207092_at	6.51775
207093_s_at	8.63155
207094_at	7.22594
207095_at	7.09402
207096_at	6.77257
207097_s_at	6.88216
207098_s_at	6.86573
207099_s_at	6.48157
207100_s_at	6.85784
207101_at	6.79127
207102_at	6.02714
207103_at	6.26635
207104_x_at	7.22406
207105_s_at	7.93441
207106_s_at	6.6302
207107_at	6.21686
207108_s_at	6.61991
207109_at	6.26513
207110_at	6.32249
207111_at	7.6582
207112_s_at	6.60962
207113_s_at	7.46784
207114_at	6.90492
207115_x_at	6.17383
207116_s_at	6.60848
207117_at	6.77604
207118_s_at	6.26835
207119_at	6.63093
207120_at	6.59848
207121_s_at	9.89896
207122_x_at	7.78153
207123_s_at	6.33108
207124_s_at	6.86039
207125_at	6.11155
207126_x_at	7.02229
207127_s_at	6.91782
207128_s_at	7.13521
207129_at	8.24807
207130_at	6.45207
207131_x_at	7.02155
207132_x_at	9.30573
207133_x_at	6.89081
207134_x_at	6.44928
207135_at	7.50393
207136_at	7.94751
207137_at	6.21425
207138_at	6.71191
207139_at	7.17832
207140_at	6.47314
207141_s_at	6.97576
207142_at	6.24994
207143_at	7.79406
207144_s_at	7.08309
207145_at	6.23994
207146_at	7.07921
207147_at	7.18362
207148_x_at	6.71055
207149_at	6.81353
207150_at	6.93832
207151_at	6.6214
207152_at	8.38104
207153_s_at	7.24304
207154_at	6.8092
207155_at	6.84048
207156_at	6.05072
207157_s_at	7.79693
207158_at	6.50785
207159_x_at	8.0363
207160_at	6.50456
207161_at	6.3385
207162_s_at	6.90286
207163_s_at	7.38116
207164_s_at	6.48662
207165_at	6.14187
207166_at	6.47262
207167_at	6.26492
207168_s_at	9.85431
207169_x_at	8.20957
207170_s_at	8.66963
207172_s_at	6.39784
207173_x_at	7.57415
207174_at	6.44441
207175_at	6.55531
207176_s_at	7.7562
207177_at	6.29376
207178_s_at	6.34568
207179_at	7.13934
207180_s_at	7.73028
207181_s_at	6.45443
207182_at	6.73686
207183_at	8.87267
207184_at	7.93703
207185_at	8.22228
207186_s_at	6.91695
207187_at	6.90977
207188_at	6.9952
207189_s_at	6.73927
207190_at	6.90237
207191_s_at	6.83808
207192_at	7.93392
207193_at	6.16859
207194_s_at	6.30539
207195_at	6.39472
207196_s_at	7.84118
207197_at	7.38502
207198_s_at	7.25213
207199_at	7.20189
207200_at	7.55114
207201_s_at	6.4393
207202_s_at	6.44487
207203_s_at	8.05639
207204_at	6.72243
207205_at	6.8645
207206_s_at	6.64429
207207_at	7.00731
207208_at	7.28387
207209_at	7.44692
207210_at	6.68237
207211_at	7.23047
207212_at	7.38628
207213_s_at	7.17952
207214_at	6.79487
207215_at	7.91121
207216_at	7.74219
207217_s_at	7.95265
207218_at	6.43895
207219_at	6.67969
207220_at	7.13251
207221_at	6.62858
207222_at	7.12597
207223_s_at	7.50555
207224_s_at	7.02082
207225_at	6.49361
207226_at	6.63838
207227_x_at	7.06263
207228_at	6.46658
207229_at	6.17233
207230_at	7.0958
207231_at	6.9974
207232_s_at	6.98846
207233_s_at	7.43445
207234_at	6.5795
207235_s_at	7.10312
207236_at	6.24212
207237_at	6.63112
207238_s_at	7.66391
207239_s_at	7.87982
207240_s_at	6.23629
207241_at	6.52443
207242_s_at	6.78735
207243_s_at	13.2382
207244_x_at	8.32893
207245_at	6.68885
207246_at	6.57619
207247_s_at	6.56755
207248_at	6.82225
207249_s_at	6.40105
207250_at	6.59013
207251_at	6.59874
207252_at	6.80207
207253_s_at	6.92852
207254_at	6.40186
207255_at	7.14933
207256_at	6.16784
207257_at	6.34515
207258_at	7.85709
207259_at	6.45175
207260_at	7.29201
207261_at	6.58307
207262_at	6.171
207263_x_at	6.75504
207264_at	6.19324
207265_s_at	7.30384
207266_x_at	6.92746
207267_s_at	6.33346
207268_x_at	8.12308
207269_at	6.38498
207270_x_at	6.44748
207271_x_at	6.7859
207272_at	6.16196
207273_at	5.84973
207274_at	7.40746
207275_s_at	7.13313
207276_at	6.85836
207277_at	7.03371
207278_s_at	7.13884
207279_s_at	7.04115
207280_at	6.66995
207281_x_at	8.68089
207282_s_at	8.26736
207283_at	6.82411
207284_s_at	6.25024
207285_x_at	7.02708
207286_at	6.10093
207287_at	7.38731
207288_at	6.47702
207289_at	7.40625
207290_at	7.23182
207291_at	6.63466
207292_s_at	7.5287
207293_s_at	6.68509
207294_at	6.254
207295_at	6.62748
207296_at	6.71924
207298_at	6.92792
207299_s_at	7.59331
207300_s_at	6.52491
207301_at	7.23913
207302_at	6.99687
207303_at	6.62637
207304_at	6.35015
207305_s_at	8.65872
207306_at	7.74762
207307_at	6.58944
207308_at	6.96286
207309_at	7.09936
207310_s_at	8.28931
207311_at	6.53364
207312_at	7.33921
207313_x_at	7.07128
207314_x_at	7.80335
207315_at	6.32017
207316_at	7.54531
207317_s_at	7.9701
207318_s_at	8.12141
207319_s_at	6.36502
207320_x_at	10.569
207321_s_at	8.82886
