ID_REF	VALUE
206071_s_at	6.32975
206072_at	6.97233
206073_at	7.14313
206074_s_at	9.11091
206075_s_at	8.4459
206076_at	7.48687
206077_at	7.35487
206078_at	7.04707
206079_at	6.3372
206080_at	8.41655
206081_at	6.51231
206082_at	7.39389
206083_at	8.53975
206084_at	6.43706
206085_s_at	6.8851
206086_x_at	8.42618
206087_x_at	6.54308
206088_at	6.54895
206089_at	7.20689
206090_s_at	6.88276
206091_at	6.13542
206092_x_at	9.30684
206093_x_at	9.02543
206094_x_at	7.19128
206095_s_at	6.33217
206096_at	7.70701
206097_at	7.37687
206098_at	6.06656
206099_at	7.196
206100_at	6.41699
206101_at	6.71247
206102_at	6.38714
206103_at	6.45029
206104_at	6.71423
206105_at	7.05431
206106_at	6.9328
206107_at	6.89849
206108_s_at	6.64781
206109_at	6.9413
206110_at	6.32156
206111_at	6.54105
206112_at	6.34455
206113_s_at	6.65316
206114_at	8.06742
206115_at	8.3574
206116_s_at	6.75138
206117_at	6.68535
206118_at	7.56226
206119_at	7.08046
206120_at	8.53821
206121_at	6.71932
206122_at	7.60564
206123_at	9.56827
206124_s_at	6.92207
206125_s_at	6.60559
206126_at	6.94346
206127_at	6.72355
206128_at	7.81764
206129_s_at	6.64457
206130_s_at	7.52562
206131_at	7.32905
206132_at	8.23593
206133_at	6.70585
206134_at	6.06247
206135_at	6.34574
206136_at	6.89168
206137_at	9.37932
206138_s_at	8.56634
206139_at	7.61318
206140_at	7.20234
206141_at	6.56594
206142_at	6.49335
206143_at	6.04509
206144_at	6.43683
206145_at	6.08705
206146_s_at	8.24617
206147_x_at	8.44256
206148_at	8.08296
206149_at	6.77344
206150_at	6.41471
206151_x_at	7.16623
206152_at	10.0029
206153_at	6.47049
206154_at	7.33425
206155_at	6.59222
206156_at	6.74119
206157_at	6.18592
206158_s_at	7.88664
206159_at	7.12009
206160_at	6.87475
206161_s_at	7.10419
206162_x_at	7.27276
206163_at	6.24277
206164_at	6.83536
206165_s_at	6.79618
206166_s_at	7.08313
206167_s_at	6.3532
206168_at	6.71866
206169_x_at	7.34384
206170_at	6.85308
206171_at	7.34112
206172_at	6.42123
206173_x_at	6.49259
206174_s_at	7.08773
206175_x_at	7.12544
206176_at	6.79412
206177_s_at	6.42608
206178_at	8.18591
206179_s_at	9.03838
206180_x_at	9.62126
206181_at	6.66643
206182_at	7.22695
206183_s_at	8.01777
206184_at	6.91175
206185_at	6.90151
206186_at	7.42512
206187_at	7.8845
206188_at	6.35386
206189_at	6.47262
206190_at	6.72378
206191_at	7.80617
206192_at	8.09792
206193_s_at	6.77095
206194_at	7.35669
206195_x_at	6.84319
206196_s_at	10.6022
206197_at	7.48412
206198_s_at	6.23699
206199_at	6.25221
206200_s_at	7.72025
206201_s_at	6.03976
206202_at	6.35685
206203_at	7.39796
206204_at	6.16128
206205_at	6.2764
206206_at	7.50656
206207_at	6.71837
206208_at	6.99877
206209_s_at	6.91435
206210_s_at	6.70128
206211_at	6.36413
206212_at	6.99613
206213_at	10.3424
206214_at	6.88999
206215_at	8.17736
206216_at	7.6413
206217_at	9.35765
206218_at	6.37559
206219_s_at	7.3689
206220_s_at	7.5696
206221_at	6.37483
206222_at	6.87392
206223_at	6.5544
206224_at	6.62951
206225_at	6.86345
206226_at	8.07824
206227_at	7.6326
206228_at	6.47619
206229_x_at	7.69109
206230_at	6.81815
206231_at	8.71552
206232_s_at	6.35673
206233_at	6.92338
206234_s_at	7.90791
206235_at	6.39133
206236_at	7.05728
206237_s_at	6.55865
206238_s_at	6.73342
206239_s_at	6.37807
206240_s_at	6.70334
206241_at	6.33683
206242_at	6.76529
206243_at	6.89676
206244_at	6.59859
206245_s_at	6.33818
206246_at	7.46706
206247_at	6.6946
206248_at	6.64667
206249_at	6.57305
206250_x_at	6.58339
206251_s_at	6.31025
206252_s_at	6.57342
206253_at	6.67763
206254_at	6.48653
206255_at	6.38931
206256_at	6.98259
206257_at	9.04413
206258_at	6.52517
206259_at	7.36596
206260_at	6.57693
206261_at	6.71358
206262_at	6.829
206263_at	7.68977
206264_at	7.11433
206265_s_at	6.29581
206266_at	6.52282
206267_s_at	7.76444
206268_at	6.7033
206269_at	6.64285
206270_at	6.67761
206271_at	6.57977
206272_at	7.09721
206273_at	6.96307
206274_s_at	7.88939
206275_s_at	7.57169
206276_at	7.28759
206277_at	7.16481
206278_at	9.03715
206279_at	6.59804
206280_at	8.74266
206281_at	6.93757
206282_at	6.75472
206283_s_at	6.52052
206284_x_at	8.12528
206285_at	6.38097
206286_s_at	7.23296
206287_s_at	7.48989
206288_at	6.16705
206289_at	6.57259
206290_s_at	8.69852
206291_at	6.46706
206292_s_at	6.60755
206293_at	6.23772
206294_at	6.92064
206295_at	6.78958
206296_x_at	7.02479
206297_at	7.59077
206298_at	7.29169
206299_at	8.20564
206300_s_at	6.28852
206301_at	6.65875
206302_s_at	6.43791
206303_s_at	7.62121
206304_at	7.71599
206305_s_at	7.31774
206306_at	6.79082
206307_s_at	6.40658
206308_at	6.27824
206309_at	7.22192
206310_at	6.69794
206311_s_at	6.41829
206312_at	6.702
206313_at	7.1246
206314_at	6.32229
206315_at	7.30888
206316_s_at	6.24544
206317_s_at	6.89888
206318_at	6.40243
206319_s_at	6.33559
206320_s_at	6.8619
206321_at	6.80444
206322_at	7.38333
206323_x_at	10.6686
206324_s_at	6.93657
206325_at	6.60123
206326_at	6.89816
206327_s_at	7.72399
206328_at	8.98012
206329_at	8.6552
206330_s_at	10.1927
206331_at	7.72552
206332_s_at	7.19273
206333_at	6.79071
206334_at	6.32805
206335_at	7.14908
206336_at	6.19643
206337_at	6.71939
206338_at	9.99747
206339_at	7.37766
206340_at	6.86812
206341_at	6.91258
206342_x_at	8.11171
206343_s_at	6.62256
206344_at	6.52471
206345_s_at	6.38972
206346_at	6.05405
206347_at	6.87519
206348_s_at	6.49108
206349_at	7.59061
206350_at	6.6069
206351_s_at	6.38972
206352_s_at	8.46746
206353_at	6.56804
206354_at	6.22091
206355_at	6.46065
206356_s_at	7.05819
206357_at	6.42886
206358_at	6.95547
206359_at	6.73288
206360_s_at	8.4526
206361_at	6.68139
206362_x_at	9.54634
206363_at	6.29023
206364_at	6.32738
206365_at	6.43888
206366_x_at	7.05822
206367_at	7.05659
206368_at	6.6342
206369_s_at	6.55347
206370_at	5.90348
206371_at	7.53776
206372_at	6.34035
206373_at	7.62277
206374_at	9.65424
206375_s_at	6.76824
206376_at	6.76304
206377_at	6.89918
206378_at	6.45832
206379_at	7.30205
206380_s_at	7.03064
206381_at	8.16398
206382_s_at	6.64329
206383_s_at	6.78636
206384_at	8.44949
206385_s_at	10.5878
206386_at	6.61942
206387_at	8.32
206388_at	6.99055
206389_s_at	6.44218
206390_x_at	7.26005
206391_at	6.90599
206392_s_at	6.65788
206393_at	7.00695
206394_at	6.6749
206395_at	7.23744
206396_at	6.44976
206397_x_at	9.39864
206398_s_at	6.95901
206399_x_at	8.24411
206400_at	7.09556
206401_s_at	9.09212
206402_s_at	7.76809
206403_at	7.41509
206404_at	7.03181
206405_x_at	7.48343
206406_at	7.93286
206407_s_at	6.5452
206408_at	9.75352
206409_at	6.78661
206410_at	7.23395
206411_s_at	6.48557
206412_at	6.57685
206413_s_at	7.21048
206414_s_at	6.81336
206415_at	5.94903
206416_at	8.05958
206417_at	6.93725
206418_at	6.42231
206419_at	8.29027
206420_at	6.35423
206421_s_at	6.70135
206422_at	6.50462
206423_at	6.51837
206424_at	7.11858
206425_s_at	6.25552
206426_at	6.14736
206427_s_at	6.72591
206428_s_at	6.60864
206429_at	7.04317
206430_at	8.32165
206431_x_at	9.9468
206432_at	6.44885
206433_s_at	6.4763
206434_at	6.21289
206435_at	7.60643
206436_at	8.37134
206437_at	7.88199
206438_x_at	8.9647
206439_at	6.30166
206440_at	6.94105
206441_s_at	7.82397
206442_at	6.31087
206443_at	6.31027
206444_at	8.55076
206445_s_at	7.78394
206446_s_at	6.33846
206447_at	6.50518
206448_at	9.30096
206449_s_at	6.43907
206450_at	7.06774
206451_at	6.42906
206452_x_at	9.83903
206453_s_at	13.2962
206454_s_at	7.40371
206455_s_at	7.69709
206456_at	6.40018
206457_s_at	6.2973
206458_s_at	6.98503
206459_s_at	6.62186
206460_at	6.9229
206461_x_at	11.4859
206462_s_at	6.56174
206463_s_at	7.49922
206464_at	6.86862
206465_at	9.28883
206466_at	6.62985
206467_x_at	6.52092
206468_s_at	7.67231
206469_x_at	7.15913
206470_at	6.21455
206471_s_at	7.1329
206472_s_at	6.46616
206473_at	6.9427
206474_at	6.45497
206475_x_at	6.82447
206476_s_at	6.39845
206477_s_at	8.31219
206478_at	6.948
206479_at	6.11917
206480_at	6.96545
206481_s_at	8.94799
206482_at	6.34417
206483_at	6.62056
206484_s_at	8.30653
206485_at	8.53567
206486_at	6.80287
206487_at	6.264
206488_s_at	6.3576
206489_s_at	6.69287
206490_at	6.47281
206491_s_at	7.83394
206492_at	7.06412
206493_at	7.56893
206494_s_at	6.36651
206495_s_at	7.53019
206496_at	6.65516
206497_at	6.17903
206498_at	7.4381
206499_s_at	6.99596
206500_s_at	6.24569
206501_x_at	8.31713
206502_s_at	6.66
206503_x_at	6.74402
206504_at	6.35973
206505_at	6.28748
206506_s_at	7.20448
206507_at	6.46615
206508_at	8.43092
206509_at	7.05759
206510_at	6.6665
206511_s_at	6.92037
206512_at	6.46643
206513_at	6.88983
206514_s_at	7.01733
206515_at	6.25005
206516_at	7.09093
206517_at	7.09018
206518_s_at	6.50424
206519_x_at	6.3907
206520_x_at	7.2841
206521_s_at	6.94562
206522_at	6.5181
206523_at	7.51945
206524_at	7.06297
206525_at	6.20128
206526_at	6.49622
206527_at	7.98329
206528_at	6.27559
206529_x_at	6.29331
206530_at	6.76251
206531_at	9.26325
206532_at	7.20461
206533_at	6.43789
206534_at	8.22526
206535_at	6.24986
206536_s_at	6.20933
206537_at	6.40582
206538_at	8.348
206539_s_at	10.1052
206540_at	8.50638
206541_at	7.01773
206542_s_at	8.34153
206543_at	6.06483
206544_x_at	6.77015
206545_at	6.37467
206546_at	6.08894
206547_s_at	6.97354
206548_at	6.02228
206549_at	6.78169
206550_s_at	6.62196
206551_x_at	8.2248
206552_s_at	6.75696
206553_at	7.36499
206554_x_at	6.50287
206555_s_at	6.52736
206556_at	6.82725
206557_at	6.84536
206558_at	7.29834
206559_x_at	14.1222
206560_s_at	8.00277
206561_s_at	6.32976
206562_s_at	8.35015
206563_s_at	6.62715
206564_at	7.01867
206565_x_at	6.66168
206566_at	6.82636
206567_s_at	7.55302
206568_at	6.83627
206569_at	6.59146
206570_s_at	6.65742
206571_s_at	8.9592
206572_x_at	6.74586
206573_at	6.92568
206574_s_at	6.70266
206575_at	7.28127
206576_s_at	7.46812
206577_at	6.01836
206578_at	7.80583
206579_at	6.61867
206580_s_at	8.18905
206581_at	6.47873
206582_s_at	7.41092
206583_at	6.60907
206584_at	6.33634
206585_at	6.70807
206586_at	7.37867
206587_at	6.50164
206588_at	6.11404
206589_at	6.83189
206590_x_at	7.52642
206591_at	6.43159
206592_s_at	8.84229
206593_s_at	8.48259
206594_at	6.77782
206595_at	6.35536
206596_s_at	6.87635
206597_at	6.59886
206598_at	7.43409
206599_at	6.91993
206600_s_at	6.32544
206601_s_at	6.56299
206602_s_at	6.43373
206603_at	7.23641
206604_at	6.47737
206605_at	6.96478
206606_at	6.686
206607_at	7.16941
206608_s_at	7.13639
206609_at	6.3579
206610_s_at	7.06959
206611_at	8.34021
206612_at	7.45536
206613_s_at	6.19353
206614_at	7.45889
206615_s_at	6.31527
206616_s_at	6.27806
206617_s_at	7.68465
206618_at	6.521
206619_at	6.78568
206620_at	6.60187
206621_s_at	10.0841
206622_at	8.14217
206623_at	7.31657
206624_at	6.30164
206625_at	7.4592
206626_x_at	6.66689
206627_s_at	6.21016
206628_at	6.60138
206629_at	6.59581
206630_at	8.0092
206631_at	6.66282
206632_s_at	6.23092
206633_at	6.98245
206634_at	7.34833
206635_at	8.56996
206636_at	6.33902
206637_at	6.09717
206638_at	6.53838
206639_x_at	6.47325
206640_x_at	6.53983
206641_at	6.12392
206642_at	6.14315
206643_at	6.66144
206644_at	6.46277
206645_s_at	6.88649
206646_at	8.69962
206647_at	6.47224
206648_at	6.07499
206649_s_at	10.1209
206650_at	10.1549
206651_s_at	6.34483
206652_at	6.02937
206653_at	6.43118
206654_s_at	6.12046
206655_s_at	7.85294
206656_s_at	9.67878
206657_s_at	9.53969
206658_at	6.85666
206659_at	7.37689
206660_at	6.72709
206661_at	6.33309
206662_at	7.07744
206663_at	6.59621
206664_at	6.11295
206665_s_at	6.32307
206666_at	7.73511
206667_s_at	6.42514
206668_s_at	6.3373
206669_at	6.55412
206670_s_at	6.33501
206671_at	6.81732
206672_at	7.24034
206673_at	6.66811
206674_at	6.48378
206675_s_at	6.25218
206676_at	6.45877
206677_at	6.73562
206678_at	8.34417
206679_at	9.42838
206680_at	6.25961
206681_x_at	7.42245
206682_at	6.65162
206683_at	6.22739
206684_s_at	6.97146
206685_at	6.3732
206686_at	6.99585
206687_s_at	7.07195
206688_s_at	9.2077
206689_x_at	8.97829
206690_at	7.62135
206691_s_at	6.77319
206692_at	6.77455
206693_at	6.07443
206694_at	7.17921
206695_x_at	6.54832
206696_at	7.31145
206697_s_at	7.28079
206698_at	6.50554
206699_x_at	6.96339
206700_s_at	6.97472
206701_x_at	6.70259
206702_at	6.54053
206703_at	7.19015
206704_at	6.49831
206705_at	6.94736
206706_at	7.05553
206707_x_at	7.04429
206708_at	6.83372
206709_x_at	6.80928
206710_s_at	7.52281
206711_at	6.78967
206712_at	6.757
206713_at	6.76312
206714_at	7.95538
206715_at	6.10235
206716_at	6.67515
206717_at	6.04931
206718_at	6.94027
206719_at	7.14486
206720_at	6.6591
206721_at	6.31838
206722_s_at	6.30987
206723_s_at	7.06202
206724_at	6.22278
206725_x_at	9.44733
206726_at	6.68124
206727_at	6.32202
206728_at	8.92038
206729_at	6.76013
206730_at	7.41472
206731_at	6.83819
206732_at	8.07574
206733_at	6.67732
206734_at	6.52886
206735_at	7.28033
206736_x_at	7.3656
206737_at	6.9176
206738_at	7.84978
206739_at	7.06818
206740_x_at	6.51612
206741_at	6.80903
206742_at	6.68442
206743_s_at	6.89708
206744_s_at	6.5668
206745_at	7.30888
206746_at	6.50773
206747_at	8.03089
206748_s_at	6.58362
206749_at	7.10768
206750_at	7.44736
206751_s_at	6.41488
206752_s_at	6.57095
206753_at	7.60815
206754_s_at	6.63215
206755_at	6.61054
206756_at	6.72132
206757_at	6.1918
206758_at	6.98222
206759_at	6.80925
206760_s_at	6.94411
206761_at	6.26425
206762_at	7.15928
206763_at	7.24655
206764_x_at	8.75023
206765_at	8.23916
206766_at	7.99771
206767_at	7.32656
206768_at	7.14127
206769_at	8.3517
206770_s_at	6.2435
206771_at	7.06162
206772_at	6.24647
206773_at	8.95588
206774_at	6.84608
206775_at	6.67126
206776_x_at	7.18264
206777_s_at	7.20285
206778_at	6.9544
206779_s_at	6.5981
206780_at	8.75416
206781_at	8.52067
206782_s_at	6.90182
206783_at	7.4544
206784_at	6.64427
206785_s_at	6.4248
206786_at	6.27429
206787_at	6.20243
206788_s_at	7.07711
206789_s_at	7.52133
206790_s_at	9.6118
206791_s_at	8.44476
206792_x_at	11.772
206793_at	7.44539
206794_at	6.23415
206795_at	6.58164
206796_at	6.58923
206797_at	7.33188
206798_x_at	8.21456
206799_at	6.88473
206800_at	7.43501
206801_at	6.39141
206802_at	7.84077
206803_at	7.33162
206804_at	7.40318
206805_at	7.10105
206806_at	6.99782
206807_s_at	9.34142
206808_at	6.26266
206809_s_at	7.03173
206810_at	6.49044
206811_at	7.65054
206812_at	7.23657
206813_at	9.38913
206814_at	7.66571
206815_at	6.82151
206816_s_at	6.54772
206817_x_at	10.0131
206818_s_at	7.8056
206819_at	6.78646
206820_at	6.9453
206821_x_at	7.14686
206822_s_at	6.49619
206823_at	8.16884
206824_at	7.43615
206825_at	6.59177
206826_at	10.8357
206827_s_at	8.74759
206828_at	6.36361
206829_x_at	7.15708
206830_at	6.11352
206831_s_at	6.55706
206832_s_at	6.38837
206833_s_at	7.90828
206834_at	7.08314
206835_at	6.7422
206836_at	6.95385
206837_at	6.8269
206838_at	7.08079
206839_at	6.85387
206840_at	6.57555
206841_at	6.27695
206842_at	6.62656
206843_at	6.45478
206844_at	6.94701
206845_s_at	8.33782
206846_s_at	7.7331
206847_s_at	6.75134
206848_at	7.0944
206849_at	6.83009
206850_at	8.53011
206851_at	7.74075
206852_at	6.27505
206853_s_at	7.24353
206854_s_at	6.31225
206855_s_at	7.76735
206856_at	6.75395
206857_s_at	7.64506
206858_s_at	6.4635
206859_s_at	6.43666
206860_s_at	6.51807
206861_s_at	8.26923
206862_at	6.60458
206863_x_at	6.74713
206864_s_at	6.84072
206865_at	7.43869
206866_at	8.43431
206867_at	7.01819
206868_at	8.31483
206869_at	7.35681
206870_at	6.63915
206871_at	6.68587
206872_at	6.77623
206873_at	7.86706
206874_s_at	7.37479
206875_s_at	6.2561
206876_at	6.40915
206877_at	6.78795
206878_at	6.98864
206879_s_at	6.49071
206880_at	7.50803
206881_s_at	7.01985
206882_at	7.42383
206883_x_at	7.43199
206884_s_at	6.03865
206885_x_at	6.41692
206886_x_at	6.21887
206887_at	6.73611
206888_s_at	7.42518
206889_at	8.64456
206890_at	6.57011
206891_at	6.69771
206892_at	7.86719
206893_at	6.45565
206894_at	7.64575
206895_at	6.55183
206896_s_at	7.69568
206897_at	6.56011
206898_at	6.44613
206899_at	8.00043
206900_x_at	7.19745
206901_at	7.80278
206902_s_at	6.37005
206903_at	6.62755
206904_at	6.81576
206905_s_at	6.66581
206906_at	7.24938
206907_at	6.56869
206908_s_at	7.20978
206909_at	6.16815
206910_x_at	6.57176
206911_at	7.3011
206912_at	6.33419
206913_at	7.4639
206914_at	6.07158
206915_at	7.06595
206916_x_at	6.693
206917_at	6.41681
206918_s_at	6.59912
206919_at	6.85111
206920_s_at	6.91297
206921_at	6.95297
206922_at	8.70128
206923_at	6.73828
206924_at	6.18951
206925_at	6.42981
206926_s_at	8.06715
206927_s_at	6.80736
206928_at	6.66776
206929_s_at	8.24537
206930_at	6.92214
206931_at	6.41153
206932_at	6.55444
206933_s_at	7.96491
206934_at	6.85194
206935_at	6.47641
206936_x_at	7.13367
206937_at	6.80782
206938_at	7.35373
206939_at	6.71675
206940_s_at	6.22575
206941_x_at	6.29107
206942_s_at	6.52865
206943_at	6.54417
206944_at	8.15122
206945_at	6.76351
206946_at	6.66239
206947_at	6.7519
206948_at	6.80541
206949_s_at	8.97952
206950_at	6.23531
206951_at	6.8542
206952_at	6.21978
206953_s_at	6.32347
206954_at	6.75384
206955_at	8.22114
206956_at	6.69306
206957_at	6.54293
206958_s_at	7.2769
206959_s_at	7.66378
206960_at	6.17616
206961_s_at	6.5669
206962_x_at	6.82767
206963_s_at	7.13909
206964_at	6.43681
206965_at	6.24141
206966_s_at	6.60043
206967_at	8.10159
206968_s_at	6.6199
206969_at	6.70019
206970_at	9.08004
206971_at	7.74883
206972_s_at	6.8981
206973_at	6.96976
206974_at	6.32679
206975_at	7.14601
206976_s_at	8.51799
206977_at	6.24687
206978_at	6.44813
206979_at	7.61312
206980_s_at	6.55742
206981_at	7.26974
206982_at	6.38381
206983_at	6.4039
206984_s_at	7.25818
206985_at	6.52665
206986_at	7.72258
206987_x_at	6.61684
206988_at	7.43616
206989_s_at	6.91374
206990_at	7.32999
206991_s_at	7.48757
206992_s_at	7.75953
206993_at	6.48909
206994_at	7.04541
206995_x_at	6.07661
206996_x_at	8.01184
206997_s_at	7.00173
206998_x_at	7.42323
206999_at	6.50518
207000_s_at	6.35606
207001_x_at	6.74642
207002_s_at	6.23761
207003_at	8.15706
207004_at	7.62049
207005_s_at	7.87019
207006_s_at	6.89982
207007_at	6.3499
207008_at	6.23012
207009_at	6.40384
207010_at	10.1668
207011_s_at	7.06565
207012_at	6.72482
207013_s_at	6.95036
207014_at	7.58755
207015_s_at	8.68238
207016_s_at	6.89622
207017_at	6.32186
207018_s_at	6.37296
207019_s_at	6.62928
207020_at	6.97294
207021_at	6.61742
207022_s_at	6.80127
207023_x_at	7.29208
207024_at	7.96193
207025_at	9.04861
207026_s_at	7.82495
207027_at	7.17199
207028_at	6.88188
207029_at	6.66178
207030_s_at	6.85787
207031_at	6.48961
207032_s_at	6.85362
207033_at	6.47681
207034_s_at	6.27849
207035_at	8.59714
207036_x_at	6.43171
207037_at	6.68223
207038_at	7.24126
207039_at	6.30536
207040_s_at	9.35435
207041_at	7.56063
207042_at	6.60258
207043_s_at	6.75509
207044_at	6.91582
207045_at	6.68303
207046_at	6.43723
207047_s_at	7.4748
207048_at	6.71461
207049_at	6.73542
207050_at	6.85632
207051_at	7.45834
207052_at	6.42956
207053_at	6.71566
207054_at	6.10596
207055_at	7.20809
207056_s_at	6.48011
207057_at	7.32458
207058_s_at	6.90832
207059_at	6.96459
207060_at	6.77181
207061_at	7.15375
207062_at	6.2624
207063_at	6.5821
207064_s_at	6.54876
207065_at	7.48929
207066_at	7.0364
207067_s_at	7.12679
207068_at	6.55863
207069_s_at	7.28467
207070_at	6.87886
207071_s_at	8.09129
207072_at	6.31057
207073_at	7.14019
207074_s_at	6.95355
207075_at	7.1173
207076_s_at	7.66586
207077_at	7.2043
207078_at	6.00586
207079_s_at	6.48977
207080_s_at	6.326
207081_s_at	8.06136
207082_at	6.94083
207083_s_at	6.73176
207084_at	7.06482
207085_x_at	6.71031
207086_x_at	6.48439
207087_x_at	7.68422
207088_s_at	7.8217
207089_at	6.51992
207090_x_at	6.65119
207091_at	6.70349
207092_at	6.56536
207093_s_at	9.31983
207094_at	7.65858
207095_at	6.87023
207096_at	6.78759
207097_s_at	7.03035
207098_s_at	6.29726
207099_s_at	6.52148
207100_s_at	7.39995
207101_at	6.67745
207102_at	6.04446
207103_at	6.28559
207104_x_at	6.74212
207105_s_at	8.95371
207106_s_at	7.38931
207107_at	6.13668
207108_s_at	6.65099
207109_at	6.21753
207110_at	6.77281
207111_at	6.83052
207112_s_at	6.58065
207113_s_at	7.56179
207114_at	7.59718
207115_x_at	6.17252
207116_s_at	6.86546
207117_at	6.63034
207118_s_at	6.79848
207119_at	6.13515
207120_at	6.7025
207121_s_at	9.79353
207122_x_at	7.96623
207123_s_at	7.10633
207124_s_at	6.56324
207125_at	6.31376
207126_x_at	6.94796
207127_s_at	7.37626
207128_s_at	6.84695
207129_at	8.19155
207130_at	6.40136
207131_x_at	7.05552
207132_x_at	11.3043
207133_x_at	7.33403
207134_x_at	6.55227
207135_at	9.56326
207136_at	7.24204
207137_at	6.77865
207138_at	6.99564
207139_at	6.94903
207140_at	7.2042
207141_s_at	6.65442
207142_at	6.28147
207143_at	6.90926
207144_s_at	7.28071
207145_at	6.24201
207146_at	7.10664
207147_at	6.21432
207148_x_at	6.62044
207149_at	6.47213
207150_at	7.14662
207151_at	6.83588
207152_at	7.45797
207153_s_at	7.14108
207154_at	7.20583
207155_at	6.53567
207156_at	6.18425
207157_s_at	8.56844
207158_at	6.59315
207159_x_at	8.33455
207160_at	6.09241
207161_at	6.29586
207162_s_at	6.76995
207163_s_at	8.20788
207164_s_at	6.08546
207165_at	6.19219
207166_at	6.44245
207167_at	6.5993
207168_s_at	8.67352
207169_x_at	10.1922
207170_s_at	8.73988
207172_s_at	6.6514
207173_x_at	6.72362
207174_at	6.3222
207175_at	6.58707
207176_s_at	7.61289
207177_at	6.28031
207178_s_at	6.10744
207179_at	7.18743
207180_s_at	8.25544
207181_s_at	6.37681
207182_at	6.92059
207183_at	8.3406
207184_at	8.45952
207185_at	8.02187
207186_s_at	7.63363
207187_at	7.65813
207188_at	7.0839
207189_s_at	6.81269
207190_at	6.64836
207191_s_at	6.65274
207192_at	8.36008
207193_at	6.44166
207194_s_at	6.45772
207195_at	6.46067
207196_s_at	7.72699
207197_at	6.86488
207198_s_at	7.21668
207199_at	7.36515
207200_at	6.47906
207201_s_at	7.00171
207202_s_at	6.37369
207203_s_at	8.02746
207204_at	7.00006
207205_at	6.81853
207206_s_at	6.65278
207207_at	6.7737
207208_at	6.46204
207209_at	6.84561
207210_at	7.04412
207211_at	6.87267
207212_at	6.90009
207213_s_at	7.49529
207214_at	6.95728
207215_at	7.3348
207216_at	7.66059
207217_s_at	8.14929
207218_at	6.6656
207219_at	6.29391
207220_at	7.05288
207221_at	6.5318
207222_at	7.07173
207223_s_at	6.72479
207224_s_at	7.01187
207225_at	6.30571
207226_at	7.15246
207227_x_at	7.402
207228_at	6.90761
207229_at	6.31061
207230_at	7.0946
207231_at	6.4789
207232_s_at	7.74218
207233_s_at	7.14565
207234_at	6.43432
207235_s_at	7.13595
207236_at	6.26575
207237_at	6.50034
207238_s_at	6.92122
207239_s_at	8.20644
207240_s_at	6.23626
207241_at	6.31346
207242_s_at	6.83925
207243_s_at	13.5118
207244_x_at	8.77658
207245_at	6.32867
207246_at	6.37285
207247_s_at	6.19918
207248_at	6.83407
207249_s_at	6.53757
207250_at	6.74315
207251_at	6.79098
207252_at	7.07726
207253_s_at	7.38588
207254_at	6.31638
207255_at	6.72554
207256_at	6.21533
207257_at	6.49267
207258_at	7.77585
207259_at	6.20975
207260_at	7.95722
207261_at	6.2412
207262_at	6.34229
207263_x_at	6.84715
207264_at	6.29827
207265_s_at	7.87551
207266_x_at	7.41949
207267_s_at	6.53515
207268_x_at	8.2985
207269_at	6.50196
207270_x_at	6.67275
207271_x_at	6.6833
207272_at	6.22092
207273_at	6.58974
207274_at	7.93223
207275_s_at	7.74289
207276_at	6.55237
207277_at	7.06098
207278_s_at	7.03342
207279_s_at	6.89808
207280_at	6.74831
207281_x_at	8.78757
207282_s_at	8.76096
207283_at	7.01053
207284_s_at	6.62521
207285_x_at	6.85068
207286_at	6.15991
207287_at	7.35069
207288_at	6.41885
207289_at	7.58235
207290_at	7.27512
207291_at	6.71903
207292_s_at	7.69319
207293_s_at	6.30521
207294_at	6.20623
207295_at	6.46799
207296_at	6.54137
207298_at	6.89276
207299_s_at	6.80748
207300_s_at	6.92425
207301_at	7.31629
207302_at	6.97317
207303_at	6.90772
207304_at	6.05389
207305_s_at	8.07865
207306_at	8.40124
207307_at	6.44337
207308_at	6.73889
207309_at	7.25845
207310_s_at	8.44227
207311_at	6.92708
207312_at	7.44262
207313_x_at	7.13747
207314_x_at	7.0072
207315_at	6.31673
207316_at	7.40193
207317_s_at	6.96572
207318_s_at	8.66839
207319_s_at	6.46694
207320_x_at	9.17451
207321_s_at	9.0087
207322_at	6.60109
207323_s_at	15.3407
207324_s_at	6.48031
207325_x_at	6.37711
207326_at	6.06533
207327_at	6.47196
207328_at	7.4258
207329_at	6.55439
207330_at	6.87291
207331_at	6.21787
207332_s_at	8.35188
207333_at	6.97686
207334_s_at	6.76657
207335_x_at	9.3223
207336_at	7.21028
207337_at	7.29471
207338_s_at	6.16187
207339_s_at	7.1869
207341_at	6.47661
207342_at	6.83161
207343_at	6.9051
207344_at	6.83648
207345_at	6.65545
207346_at	6.53247
207347_at	6.59465
207348_s_at	7.30867
207349_s_at	6.57282
207350_s_at	6.66287
207351_s_at	8.52883
207352_s_at	8.37192
207353_s_at	10.0879
207354_at	7.1565
207355_at	6.78101
207356_at	6.99411
207357_s_at	7.08134
207358_x_at	7.77836
207359_at	7.08402
207360_s_at	6.8946
207361_at	6.21411
207362_at	6.40783
207363_at	6.74734
207364_at	6.68273
207365_x_at	10.2025
207366_at	10.13
207367_at	6.81322
207368_at	6.9775
207369_at	6.89384
207370_at	7.96557
207371_at	6.33766
207372_s_at	6.85906
207373_at	6.72019
207374_at	6.62132
207375_s_at	6.74677
207376_at	7.23906
207377_at	7.0441
